NU_ANO_CENSO;CO_IES;CO_CURSO;NO_IES;NO_CURSO;CO_MUNICIPIO;NO_MUNICIPIO;REGRA;EVIDENCIA;IMPACTO;STATUS
2015;793;115638;Centro Universitário Estácio Radial de São Paulo - Estácio UNIRADIAL;SISTEMA DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2014: 1.0; 2015: 0; ING=0.0; DESV=0.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2015;793;115640;Centro Universitário Estácio Radial de São Paulo - Estácio UNIRADIAL;SISTEMA DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2014: 2.0; 2015: 0; ING=0.0; DESV=2.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2015;82;101370;UNIVERSIDADE DO OESTE DE SANTA CATARINA;CIÊNCIA DA COMPUTAÇÃO;;;matriculas_caem_a_zero;"2014: 6.0; 2015: 0; ING=0.0; DESV=0.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1043;64352;CENTRO UNIVERSITÁRIO HERMINIO OMETTO;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 2.0; 2016: 0; ING=0.0; DESV=1.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1068;1166113;FACULDADE ALDETE MARIA ALVES;SISTEMAS DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 15.0; 2016: 0; ING=0.0; DESV=2.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1129;1293003;CENTRO UNIVERSITÁRIO DO NORTE PAULISTA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 1.0; 2016: 0; ING=0.0; DESV=1.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1149;115428;CENTRO UNIVERSITÁRIO NOSSA SENHORA DO PATROCÍNIO;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 15.0; 2016: 0; ING=1.0; DESV=7.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;126;1073098;INSTITUTO NACIONAL DE TELECOMUNICAÇÕES;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 2.0; 2016: 0; ING=0.0; DESV=0.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1273;72031;FACULDADE CAMPO LIMPO PAULISTA;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 9.0; 2016: 0; ING=0.0; DESV=9.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1280;47601;Faculdade Estácio Cotia;SISTEMAS DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 2.0; 2016: 0; ING=0.0; DESV=1.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1337;99919;FACULDADE MATER DEI;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 4.0; 2016: 0; ING=0.0; DESV=9.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1385;20489;FACULDADES INTEGRADAS IPEP;SISTEMAS DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 1.0; 2016: 0; ING=0.0; DESV=1.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1400;72559;FACULDADE DA INDÚSTRIA SÃO JOSÉ DOS PINHAIS;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 4.0; 2016: 0; ING=0.0; DESV=8.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1403;99660;FACULDADE DE PIMENTA BUENO;SISTEMA DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 14.0; 2016: 0; ING=0.0; DESV=13.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1409;1185331;FACULDADE DO CENTRO LESTE;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 1.0; 2016: 0; ING=0.0; DESV=1.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1540;118968;INSTITUTO DE ENSINO SUPERIOR DE RONDÔNIA;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 22.0; 2016: 0; ING=0.0; DESV=59.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1578;107544;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 104.0; 2016: 0; ING=0.0; DESV=2.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1618;1075747;INSTITUTO BLUMENAUENSE DE ENSINO SUPERIOR;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 2.0; 2016: 0; ING=2.0; DESV=3.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;163;60318;UNIVERSIDADE ESTÁCIO DE SÁ;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 1.0; 2016: 0; ING=0.0; DESV=3.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1708;72221;INSTITUTO PERNAMBUCANO DE ENSINO SUPERIOR;SISTEMA DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 15.0; 2016: 0; ING=0.0; DESV=3.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1710;99700;FACULDADE ANHANGUERA DE NEGÓCIOS E TECNOLOGIAS DA INFORMAÇÃO;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 15.0; 2016: 0; ING=1.0; DESV=61.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1745;95613;Faculdade de Tecnologia Alvares de Azevedo;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 28.0; 2016: 0; ING=0.0; DESV=54.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1752;1184359;FACULDADE AUTÔNOMA DE DIREITO;SISTEMAS DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 20.0; 2016: 0; ING=0.0; DESV=19.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1771;48076;FACULDADE SANTA MARIA;SISTEMAS DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 10.0; 2016: 0; ING=0.0; DESV=10.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1776;51848;Faculdade Anhanguera de Tecnologia de Jundiaí;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 28.0; 2016: 0; ING=0.0; DESV=42.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1854;1117951;CLARETIANO - FACULDADE - CLARETIANORC;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 2.0; 2016: 0; ING=0.0; DESV=1.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;1996;72227;INSTITUTO CUIABÁ DE ENSINO E CULTURA;SISTEMAS DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 9.0; 2016: 0; ING=0.0; DESV=2.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;206;1306184;CENTRO UNIVERSITÁRIO ÍTALO-BRASILEIRO;JOGOS DIGITAIS;;;matriculas_caem_a_zero;"2015: 2.0; 2016: 0; ING=0.0; DESV=3.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;2067;1152931;FACULDADE DE CIÊNCIAS EMPRESARIAIS;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 14.0; 2016: 0; ING=0.0; DESV=2.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;2086;70042;INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 3.0; 2016: 0; ING=3.0; DESV=5.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;2175;1143446;FACULDADE METROPOLITANA DE BLUMENAU;BANCO DE DADOS;;;matriculas_caem_a_zero;"2015: 5.0; 2016: 0; ING=0.0; DESV=9.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;2175;1143448;FACULDADE METROPOLITANA DE BLUMENAU;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 15.0; 2016: 0; ING=0.0; DESV=16.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;242;64092;CENTRO UNIVERSITÁRIO ANHANGUERA DE SANTO ANDRÉ;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 1.0; 2016: 0; ING=0.0; DESV=10.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;2451;101161;FACULDADES INTEGRADAS IPIRANGA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 7.0; 2016: 0; ING=0.0; DESV=64.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;2451;80982;FACULDADES INTEGRADAS IPIRANGA;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 15.0; 2016: 0; ING=0.0; DESV=39.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;2470;104172;INSTITUTO SALVADOR DE ENSINO E CULTURA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 8.0; 2016: 0; ING=0.0; DESV=1.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;2582;55005;FACULDADE DE ENSINO SUPERIOR DO CENTRO DO PARANÁ;SISTEMAS DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 10.0; 2016: 0; ING=0.0; DESV=1.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;2773;1300286;FACULDADE DE MACAPÁ;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 1.0; 2016: 0; ING=1.0; DESV=2.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;316;1292774;UNIVERSIDADE NOVE DE JULHO;JOGOS DIGITAIS;;;matriculas_caem_a_zero;"2015: 44.0; 2016: 0; ING=0.0; DESV=41.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;3169;86554;Faculdade METROCAMP;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 28.0; 2016: 0; ING=0.0; DESV=24.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;322;1177684;UNIVERSIDADE PAULISTA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 1.0; 2016: 0; ING=5.0; DESV=5.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;322;1177853;UNIVERSIDADE PAULISTA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 12.0; 2016: 0; ING=6.0; DESV=8.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;322;1180757;UNIVERSIDADE PAULISTA;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 1.0; 2016: 0; ING=4.0; DESV=6.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;322;1180796;UNIVERSIDADE PAULISTA;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 3.0; 2016: 0; ING=7.0; DESV=9.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;35;114201;FACULDADE DE TECNOLOGIA DE AMERICANA;ANÁLISE DE SISTEMAS E TECNOLOGIAS DA INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 49.0; 2016: 0; ING=0.0; DESV=26.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;36;84410;FACULDADE DE TECNOLOGIA RUBENS LARA;INFORMÁTICA PARA A GESTÃO DE NEGÓCIOS;;;matriculas_caem_a_zero;"2015: 11.0; 2016: 0; ING=0.0; DESV=2.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;360;48823;CENTRO UNIVERSITÁRIO PAULISTANO;SISTEMA DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 7.0; 2016: 0; ING=0.0; DESV=1.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;3603;72042;FACULDADE ANHANGUERA DE GUARULHOS;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 9.0; 2016: 0; ING=0.0; DESV=18.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;374;1185751;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;BANCO DE DADOS;;;matriculas_caem_a_zero;"2015: 12.0; 2016: 0; ING=0.0; DESV=0.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;376;1167056;CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 1.0; 2016: 0; ING=0.0; DESV=15.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;376;1167303;CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO;SISTEMA DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 20.0; 2016: 0; ING=0.0; DESV=40.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;3805;69214;FACULDADE DE TECNOLOGIA DA PARAÍBA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 5.0; 2016: 0; ING=0.0; DESV=2.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;3936;95024;FACULDADE ANHANGUERA DE LIMEIRA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 16.0; 2016: 0; ING=1.0; DESV=53.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;3979;75798;FACULDADE DE BAURU;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 6.0; 2016: 0; ING=0.0; DESV=0.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;4029;116972;FACULDADE POLITEC;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 2.0; 2016: 0; ING=0.0; DESV=3.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;4197;1258426;FACULDADE ALIANÇA;SISTEMAS DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 45.0; 2016: 0; ING=0.0; DESV=46.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;4357;84632;FACULDADE DE TECNOLOGIA ÁLVARES DE AZEVEDO;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 56.0; 2016: 0; ING=0.0; DESV=113.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;441;21021;UNIVERSIDADE DO CONTESTADO;SISTEMAS DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 9.0; 2016: 0; ING=0.0; DESV=8.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;4522;97639;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 8.0; 2016: 0; ING=0.0; DESV=8.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;453;87408;CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 4.0; 2016: 0; ING=0.0; DESV=1.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;457;1108449;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 8.0; 2016: 0; ING=0.0; DESV=8.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;457;1112770;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 7.0; 2016: 0; ING=0.0; DESV=38.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;457;1126609;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 10.0; 2016: 0; ING=0.0; DESV=30.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;457;1126612;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 4.0; 2016: 0; ING=0.0; DESV=30.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;457;1126655;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;SISTEMAS DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 8.0; 2016: 0; ING=0.0; DESV=143.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;457;1129605;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 6.0; 2016: 0; ING=0.0; DESV=24.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;457;1146703;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 5.0; 2016: 0; ING=0.0; DESV=47.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;457;1151192;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 2.0; 2016: 0; ING=0.0; DESV=16.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;457;1151357;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 3.0; 2016: 0; ING=0.0; DESV=24.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;457;119772;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 2.0; 2016: 0; ING=0.0; DESV=9.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;457;44686;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;PROCESSAMENTO DE DADOS;;;matriculas_caem_a_zero;"2015: 2.0; 2016: 0; ING=0.0; DESV=3.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;457;44876;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 14.0; 2016: 0; ING=0.0; DESV=36.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;457;44916;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;PROCESSAMENTO DE DADOS;;;matriculas_caem_a_zero;"2015: 15.0; 2016: 0; ING=0.0; DESV=62.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;4633;117462;FACULDADE DO PLANALTO;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 10.0; 2016: 0; ING=0.0; DESV=12.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;4826;95020;FACULDADE ANHANGÜERA DE CAMPINAS;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 54.0; 2016: 0; ING=0.0; DESV=163.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;490;10005;CENTRO DE ENSINO SUPERIOR DE VALENÇA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 1.0; 2016: 0; ING=0.0; DESV=6.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;514;19053;CENTRO UNIVERSITÁRIO DE BARRA MANSA;CIÊNCIA DA COMPUTAÇÃO;;;matriculas_caem_a_zero;"2015: 3.0; 2016: 0; ING=0.0; DESV=3.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;5216;61928;FACULDADE ANHANGUERA DE EDUCAÇÃO, CIÊNCIAS E TECNOLOGIA DE SOROCABA;ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;;;matriculas_caem_a_zero;"2015: 5.0; 2016: 0; ING=3.0; DESV=30.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;5217;20160;FACULDADES INTEGRADAS PAULISTA;SISTEMA DE INFORMAÇÃO;;;matriculas_caem_a_zero;"2015: 19.0; 2016: 0; ING=0.0; DESV=16.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;526;10748;UNIVERSIDADE BRAZ CUBAS;ENGENHARIA DE COMPUTAÇÃO;;;matriculas_caem_a_zero;"2015: 2.0; 2016: 0; ING=0.0; DESV=1.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;5669;111650;FACULDADE DE TECNOLOGIA DE SÃO JOSÉ DOS CAMPOS;SISTEMAS PARA INTERNET;;;matriculas_caem_a_zero;"2015: 4.0; 2016: 0; ING=0.0; DESV=3.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
2016;5669;112982;FACULDADE DE TECNOLOGIA DE SÃO JOSÉ DOS CAMPOS;REDES DE COMPUTADORES;;;matriculas_caem_a_zero;"2015: 11.0; 2016: 0; ING=0.0; DESV=8.0";"encerramento, interrupcao ou declaracao; inclui ultimo ano da serie";"suspeita; sem erro de declaracao confirmado"
