NU_ANO_CENSO;CO_IES;NO_IES;N_CURSOS;N_CURSOS_ALERTA;N_CURSOS_ATENCAO;N_CURSOS_INFORMACAO;N_CURSOS_SEM_OBSERVACOES;PCT_CURSOS_COM_ALERTA;PRINCIPAIS_OBSERVACOES;TEXTO_ENTENDA
2011;4118;FACULDADE JOAQUIM NABUCO - PAULISTA;2;0;0;0;2;0.0;;Em 2011, FACULDADE JOAQUIM NABUCO - PAULISTA tem 2 cursos de Computação na base. Nenhum tem observações.
2011;4138;FACULDADE ANHANGUERA DE SANTA BÁRBARA;2;0;0;0;2;0.0;;Em 2011, FACULDADE ANHANGUERA DE SANTA BÁRBARA tem 2 cursos de Computação na base. Nenhum tem observações.
2011;4141;FACULDADE ANHANGUERA DE TAUBATÉ;2;0;0;0;2;0.0;;Em 2011, FACULDADE ANHANGUERA DE TAUBATÉ tem 2 cursos de Computação na base. Nenhum tem observações.
2011;4153;FACULDADE JOAQUIM NABUCO RECIFE;1;0;0;0;1;0.0;;Em 2011, FACULDADE JOAQUIM NABUCO RECIFE tem 1 curso de Computação na base. Nenhum tem observações.
2011;4157;FACULDADE METROPOLITANA DE RIO DO SUL;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2011, FACULDADE METROPOLITANA DE RIO DO SUL tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2011;416;FACULDADE DE SÃO PAULO;4;0;0;2;2;0.0;Código do curso aparece em outra instituição (2 cursos);Em 2011, FACULDADE DE SÃO PAULO tem 4 cursos de Computação na base. 2 têm só nota informativa. Principais observações: Código do curso aparece em outra instituição (2 cursos).
2011;4162;FACULDADE DE TECNOLOGIA SENAC GOIÁS;2;0;0;0;2;0.0;;Em 2011, FACULDADE DE TECNOLOGIA SENAC GOIÁS tem 2 cursos de Computação na base. Nenhum tem observações.
2011;4163;CENTRO UNIVERSITÁRIO BARRIGA VERDE;1;0;0;0;1;0.0;;Em 2011, CENTRO UNIVERSITÁRIO BARRIGA VERDE tem 1 curso de Computação na base. Nenhum tem observações.
2011;4169;FACULDADE NOSSA CIDADE;1;0;0;0;1;0.0;;Em 2011, FACULDADE NOSSA CIDADE tem 1 curso de Computação na base. Nenhum tem observações.
2011;417;UNIVERSIDADE CIDADE DE SÃO PAULO;6;1;0;0;5;16.7;"Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso)";"Em 2011, UNIVERSIDADE CIDADE DE SÃO PAULO tem 6 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Matrículas caíram a zero de um ano para o outro (1 curso); Zero inscritos informados (1 curso)."
2011;4173;FACULDADE DE TECNOLOGIA PAULO FREIRE;3;0;0;0;3;0.0;;Em 2011, FACULDADE DE TECNOLOGIA PAULO FREIRE tem 3 cursos de Computação na base. Nenhum tem observações.
2011;4185;FACULDADE PERUIBE;1;0;0;0;1;0.0;;Em 2011, FACULDADE PERUIBE tem 1 curso de Computação na base. Nenhum tem observações.
2011;4199;FACULDADE DE TECNOLOGIA ROGACIONISTA;2;2;0;0;0;100.0;Zero inscritos informados (2 cursos);Em 2011, FACULDADE DE TECNOLOGIA ROGACIONISTA tem 2 cursos de Computação na base. 2 ficam de fora de algum gráfico. Principais observações: Zero inscritos informados (2 cursos).
2011;420;UNIVERSIDADE DE MARÍLIA;2;1;0;0;1;50.0;Zero inscritos informados (1 curso);Em 2011, UNIVERSIDADE DE MARÍLIA tem 2 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2011;423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;5;0;0;0;5;0.0;;Em 2011, UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES tem 5 cursos de Computação na base. Nenhum tem observações.
2011;4251;FACULDADE DE TECNOLOGIA INED - UNIDADE LAGOA DA PAMPULHA;3;0;0;0;3;0.0;;Em 2011, FACULDADE DE TECNOLOGIA INED - UNIDADE LAGOA DA PAMPULHA tem 3 cursos de Computação na base. Nenhum tem observações.
2011;4255;FACULDADES INTEGRADAS DE CACOAL;1;0;0;0;1;0.0;;Em 2011, FACULDADES INTEGRADAS DE CACOAL tem 1 curso de Computação na base. Nenhum tem observações.
2011;426;CENTRO UNIVERSITÁRIO FRANCISCANO;2;0;0;0;2;0.0;;Em 2011, CENTRO UNIVERSITÁRIO FRANCISCANO tem 2 cursos de Computação na base. Nenhum tem observações.
2011;4261;FACULDADE DE TECNOLOGIA DE PORTO ALEGRE;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE TECNOLOGIA DE PORTO ALEGRE tem 1 curso de Computação na base. Nenhum tem observações.
2011;4294;FACULDADE DE TECNOLOGIA SENAC JARAGUÁ DO SUL;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE TECNOLOGIA SENAC JARAGUÁ DO SUL tem 1 curso de Computação na base. Nenhum tem observações.
2011;43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;5;1;0;0;4;20.0;Zero inscritos informados (1 curso);Em 2011, FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA tem 5 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2011;430;CENTRO UNIVERSITÁRIO FILADÉLFIA;2;0;0;0;2;0.0;;Em 2011, CENTRO UNIVERSITÁRIO FILADÉLFIA tem 2 cursos de Computação na base. Nenhum tem observações.
2011;432;FACULDADE PARANAENSE;1;0;0;0;1;0.0;;Em 2011, FACULDADE PARANAENSE tem 1 curso de Computação na base. Nenhum tem observações.
2011;435;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SANTA MARCELINA;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SANTA MARCELINA tem 1 curso de Computação na base. Nenhum tem observações.
2011;4357;FACULDADE DE TECNOLOGIA ÁLVARES DE AZEVEDO;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE TECNOLOGIA ÁLVARES DE AZEVEDO tem 1 curso de Computação na base. Nenhum tem observações.
2011;4358;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS;2;0;0;0;2;0.0;;Em 2011, INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS tem 2 cursos de Computação na base. Nenhum tem observações.
2011;4362;FACULDADE PITÁGORAS DE BETIM;1;0;0;0;1;0.0;;Em 2011, FACULDADE PITÁGORAS DE BETIM tem 1 curso de Computação na base. Nenhum tem observações.
2011;437;UNIVERSIDADE PARANAENSE;8;2;1;0;5;25.0;"Zero inscritos informados (2 cursos); Inscritos iguais às vagas ou aos ingressantes (1 curso)";"Em 2011, UNIVERSIDADE PARANAENSE tem 8 cursos de Computação na base. 2 ficam de fora de algum gráfico e 1 aparece com aviso. Principais observações: Zero inscritos informados (2 cursos); Inscritos iguais às vagas ou aos ingressantes (1 curso)."
2011;4371;FACULDADE PADRE ANCHIETA DE CAJAMAR;1;0;0;0;1;0.0;;Em 2011, FACULDADE PADRE ANCHIETA DE CAJAMAR tem 1 curso de Computação na base. Nenhum tem observações.
2011;439;FACULDADE DOUTOR FRANCISCO MAEDA;1;0;1;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (1 curso);Em 2011, FACULDADE DOUTOR FRANCISCO MAEDA tem 1 curso de Computação na base. 1 aparece com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (1 curso).
2011;4396;FACULDADES INTEGRADAS DE MINEIROS;1;0;0;0;1;0.0;;Em 2011, FACULDADES INTEGRADAS DE MINEIROS tem 1 curso de Computação na base. Nenhum tem observações.
2011;4399;FACULDADE DE BALSAS;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE BALSAS tem 1 curso de Computação na base. Nenhum tem observações.
2011;441;UNIVERSIDADE DO CONTESTADO;6;6;0;0;0;100.0;"Instituição repetiu vagas em vários cursos neste ano (6 cursos); Zero inscritos informados (1 curso); Mesmo número de vagas em vários cursos (5 cursos)";"Em 2011, UNIVERSIDADE DO CONTESTADO tem 6 cursos de Computação na base. 6 ficam de fora de algum gráfico. Principais observações: Instituição repetiu vagas em vários cursos neste ano (6 cursos); Zero inscritos informados (1 curso); Mesmo número de vagas em vários cursos (5 cursos)."
2011;4420;FACULDADES INTEGRADAS BARROS MELO;1;0;0;0;1;0.0;;Em 2011, FACULDADES INTEGRADAS BARROS MELO tem 1 curso de Computação na base. Nenhum tem observações.
2011;4428;FACULDADE PROFESSOR MIGUEL ÂNGELO DA SILVA SANTOS;1;0;0;0;1;0.0;;Em 2011, FACULDADE PROFESSOR MIGUEL ÂNGELO DA SILVA SANTOS tem 1 curso de Computação na base. Nenhum tem observações.
2011;4435;FACULDADE SÃO PAULO;2;0;2;0;0;0.0;Inscritos iguais às vagas ou aos ingressantes (2 cursos);Em 2011, FACULDADE SÃO PAULO tem 2 cursos de Computação na base. 2 aparecem com aviso. Principais observações: Inscritos iguais às vagas ou aos ingressantes (2 cursos).
2011;4452;FACULDADE METROPOLITANA DE MARABÁ;1;0;0;0;1;0.0;;Em 2011, FACULDADE METROPOLITANA DE MARABÁ tem 1 curso de Computação na base. Nenhum tem observações.
2011;446;UNIVERSIDADE DE CRUZ ALTA;1;0;0;0;1;0.0;;Em 2011, UNIVERSIDADE DE CRUZ ALTA tem 1 curso de Computação na base. Nenhum tem observações.
2011;4460;FACULDADE DOM PEDRO II DE TECNOLOGIA;1;0;0;0;1;0.0;;Em 2011, FACULDADE DOM PEDRO II DE TECNOLOGIA tem 1 curso de Computação na base. Nenhum tem observações.
2011;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;2;0;0;0;2;0.0;;Em 2011, CENTRO UNIVERSITÁRIO RITTER DOS REIS tem 2 cursos de Computação na base. Nenhum tem observações.
2011;449;UNIVERSIDADE LUTERANA DO BRASIL;12;12;0;0;0;100.0;"Instituição repetiu vagas em vários cursos neste ano (12 cursos); Zero inscritos informados (1 curso); Mesmo número de vagas em vários cursos (8 cursos)";"Em 2011, UNIVERSIDADE LUTERANA DO BRASIL tem 12 cursos de Computação na base. 12 ficam de fora de algum gráfico. Principais observações: Instituição repetiu vagas em vários cursos neste ano (12 cursos); Zero inscritos informados (1 curso); Mesmo número de vagas em vários cursos (8 cursos)."
2011;450;CENTRO UNIVERSITÁRIO LUTERANO DE JI-PARANÁ;1;0;0;0;1;0.0;;Em 2011, CENTRO UNIVERSITÁRIO LUTERANO DE JI-PARANÁ tem 1 curso de Computação na base. Nenhum tem observações.
2011;4502;FACULDADES INTEGRADAS CAMPO-GRANDENSES;1;0;0;0;1;0.0;;Em 2011, FACULDADES INTEGRADAS CAMPO-GRANDENSES tem 1 curso de Computação na base. Nenhum tem observações.
2011;4504;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;1;0;0;0;1;0.0;;Em 2011, FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS tem 1 curso de Computação na base. Nenhum tem observações.
2011;451;CENTRO UNIVERSITÁRIO LUTERANO DE SANTARÉM;1;0;0;0;1;0.0;;Em 2011, CENTRO UNIVERSITÁRIO LUTERANO DE SANTARÉM tem 1 curso de Computação na base. Nenhum tem observações.
2011;452;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;2;1;0;0;1;50.0;Zero inscritos informados (1 curso);Em 2011, CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS tem 2 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2011;4522;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;4;1;0;1;2;25.0;"Zero inscritos informados (1 curso); Classificação do curso mudou ao longo dos anos (1 curso)";"Em 2011, CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM tem 4 cursos de Computação na base. 1 fica de fora de algum gráfico e 1 tem só nota informativa. Principais observações: Zero inscritos informados (1 curso); Classificação do curso mudou ao longo dos anos (1 curso)."
2011;453;CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS;3;0;0;0;3;0.0;;Em 2011, CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS tem 3 cursos de Computação na base. Nenhum tem observações.
2011;456;CENTRO UNIVERSITÁRIO SANT'ANNA;6;6;0;0;0;100.0;"Instituição repetiu vagas em vários cursos neste ano (6 cursos); Zero inscritos informados (1 curso); Mesmo número de vagas em vários cursos (4 cursos)";"Em 2011, CENTRO UNIVERSITÁRIO SANT'ANNA tem 6 cursos de Computação na base. 6 ficam de fora de algum gráfico. Principais observações: Instituição repetiu vagas em vários cursos neste ano (6 cursos); Zero inscritos informados (1 curso); Mesmo número de vagas em vários cursos (4 cursos)."
2011;4566;FACULDADE DE EXCELÊNCIA EDUCACIONAL DO RIO GRANDE DO NORTE;2;0;0;0;2;0.0;;Em 2011, FACULDADE DE EXCELÊNCIA EDUCACIONAL DO RIO GRANDE DO NORTE tem 2 cursos de Computação na base. Nenhum tem observações.
2011;457;UNIVERSIDADE BANDEIRANTE DE SÃO PAULO;35;35;0;0;0;100.0;"Instituição repetiu vagas em vários cursos neste ano (35 cursos); Zero inscritos informados (4 cursos); Zero matrículas, mas com ingressantes (2 cursos)";"Em 2011, UNIVERSIDADE BANDEIRANTE DE SÃO PAULO tem 35 cursos de Computação na base. 35 ficam de fora de algum gráfico. Principais observações: Instituição repetiu vagas em vários cursos neste ano (35 cursos); Zero inscritos informados (4 cursos); Zero matrículas, mas com ingressantes (2 cursos)."
2011;458;UNIVERSIDADE IBIRAPUERA;5;3;0;0;2;60.0;"Matrículas caíram a zero de um ano para o outro (2 cursos); Zero inscritos informados (1 curso)";"Em 2011, UNIVERSIDADE IBIRAPUERA tem 5 cursos de Computação na base. 3 ficam de fora de algum gráfico. Principais observações: Matrículas caíram a zero de um ano para o outro (2 cursos); Zero inscritos informados (1 curso)."
2011;4629;FACULDADE DE TECNOLOGIA FUNDETEC;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE TECNOLOGIA FUNDETEC tem 1 curso de Computação na base. Nenhum tem observações.
2011;4632;FACULDADE ANGLO-AMERICANO DE CAXIAS DO SUL;3;1;0;0;2;33.3;Zero inscritos informados (1 curso);Em 2011, FACULDADE ANGLO-AMERICANO DE CAXIAS DO SUL tem 3 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2011;4633;FACULDADE ANGLO-AMERICANO DE PASSO FUNDO;1;0;0;0;1;0.0;;Em 2011, FACULDADE ANGLO-AMERICANO DE PASSO FUNDO tem 1 curso de Computação na base. Nenhum tem observações.
2011;465;FACULDADE DE COMPUTAÇÃO E INFORMÁTICA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE COMPUTAÇÃO E INFORMÁTICA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO tem 1 curso de Computação na base. Nenhum tem observações.
2011;4652;FACULDADE ANHANGÜERA DE SÃO JOSÉ;2;0;0;0;2;0.0;;Em 2011, FACULDADE ANHANGÜERA DE SÃO JOSÉ tem 2 cursos de Computação na base. Nenhum tem observações.
2011;4655;FACULDADE ANHANGÜERA DE SOROCABA;2;0;0;0;2;0.0;;Em 2011, FACULDADE ANHANGÜERA DE SOROCABA tem 2 cursos de Computação na base. Nenhum tem observações.
2011;4656;FACULDADE ANHANGÜERA DE PIRACICABA;1;0;0;0;1;0.0;;Em 2011, FACULDADE ANHANGÜERA DE PIRACICABA tem 1 curso de Computação na base. Nenhum tem observações.
2011;466;UNIVERSIDADE ANHEMBI MORUMBI;7;1;0;0;6;14.3;Zero inscritos informados (1 curso);Em 2011, UNIVERSIDADE ANHEMBI MORUMBI tem 7 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2011;4669;FACULDADE DELTA;1;0;0;0;1;0.0;;Em 2011, FACULDADE DELTA tem 1 curso de Computação na base. Nenhum tem observações.
2011;467;FACULDADE DE CIÊNCIAS CONTÁBEIS DE ITAPETININGA;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE CIÊNCIAS CONTÁBEIS DE ITAPETININGA tem 1 curso de Computação na base. Nenhum tem observações.
2011;47;UNIVERSIDADE ESTADUAL DE GOIÁS;12;12;0;0;0;100.0;"Instituição repetiu vagas em vários cursos neste ano (12 cursos); Zero inscritos informados (2 cursos); Mesmo número de vagas em vários cursos (9 cursos)";"Em 2011, UNIVERSIDADE ESTADUAL DE GOIÁS tem 12 cursos de Computação na base. 12 ficam de fora de algum gráfico. Principais observações: Instituição repetiu vagas em vários cursos neste ano (12 cursos); Zero inscritos informados (2 cursos); Mesmo número de vagas em vários cursos (9 cursos)."
2011;4700;FACULDADE NOVA ROMA;1;0;0;0;1;0.0;;Em 2011, FACULDADE NOVA ROMA tem 1 curso de Computação na base. Nenhum tem observações.
2011;472;UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;3;0;0;0;3;0.0;;Em 2011, UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY tem 3 cursos de Computação na base. Nenhum tem observações.
2011;4722;FACULDADES INTEGRADAS VIANNA JÚNIOR;1;0;0;0;1;0.0;;Em 2011, FACULDADES INTEGRADAS VIANNA JÚNIOR tem 1 curso de Computação na base. Nenhum tem observações.
2011;473;FACULDADE DE CIÊNCIAS ECONÔMICAS, ADMINISTRATIVAS E DA COMPUTAÇÃO DOM BOSCO;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE CIÊNCIAS ECONÔMICAS, ADMINISTRATIVAS E DA COMPUTAÇÃO DOM BOSCO tem 1 curso de Computação na base. Nenhum tem observações.
2011;4732;FACULDADE DE TECNOLOGIA SENAC DF;2;0;0;0;2;0.0;;Em 2011, FACULDADE DE TECNOLOGIA SENAC DF tem 2 cursos de Computação na base. Nenhum tem observações.
2011;4740;FACULDADE DE PATROCINIO;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE PATROCINIO tem 1 curso de Computação na base. Nenhum tem observações.
2011;4742;FACULDADE SANTA EMÍLIA;1;0;0;0;1;0.0;;Em 2011, FACULDADE SANTA EMÍLIA tem 1 curso de Computação na base. Nenhum tem observações.
2011;4751;FACULDADE DE TECNOLOGIA E CIENCIAS DO NORTE DO PARANÁ;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE TECNOLOGIA E CIENCIAS DO NORTE DO PARANÁ tem 1 curso de Computação na base. Nenhum tem observações.
2011;4765;FACULDADE DE TECNOLOGIA ALFA DE UMUARAMA;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE TECNOLOGIA ALFA DE UMUARAMA tem 1 curso de Computação na base. Nenhum tem observações.
2011;4766;FACULDADE UNA DE CONTAGEM;1;0;0;0;1;0.0;;Em 2011, FACULDADE UNA DE CONTAGEM tem 1 curso de Computação na base. Nenhum tem observações.
2011;4786;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;2;0;0;0;2;0.0;;Em 2011, INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS tem 2 cursos de Computação na base. Nenhum tem observações.
2011;4793;FACULDADES INTEGRADAS DE ITARARÉ;1;0;0;0;1;0.0;;Em 2011, FACULDADES INTEGRADAS DE ITARARÉ tem 1 curso de Computação na base. Nenhum tem observações.
2011;480;CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS;1;0;0;0;1;0.0;;Em 2011, CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS tem 1 curso de Computação na base. Nenhum tem observações.
2011;481;UNIVERSIDADE GUARULHOS;5;0;0;0;5;0.0;;Em 2011, UNIVERSIDADE GUARULHOS tem 5 cursos de Computação na base. Nenhum tem observações.
2011;4810;FACULDADE ANTÔNIO MENEGHETTI;1;0;0;0;1;0.0;;Em 2011, FACULDADE ANTÔNIO MENEGHETTI tem 1 curso de Computação na base. Nenhum tem observações.
2011;482;UNIVERSIDADE DO EXTREMO SUL CATARINENSE;1;0;0;0;1;0.0;;Em 2011, UNIVERSIDADE DO EXTREMO SUL CATARINENSE tem 1 curso de Computação na base. Nenhum tem observações.
2011;4823;FACULDADE DE TECNOLOGIA EVOLUÇÃO;2;0;0;2;0;0.0;Código do curso aparece em outra instituição (2 cursos);Em 2011, FACULDADE DE TECNOLOGIA EVOLUÇÃO tem 2 cursos de Computação na base. 2 têm só nota informativa. Principais observações: Código do curso aparece em outra instituição (2 cursos).
2011;4826;FACULDADE ANHANGÜERA DE CAMPINAS;8;0;0;0;8;0.0;;Em 2011, FACULDADE ANHANGÜERA DE CAMPINAS tem 8 cursos de Computação na base. Nenhum tem observações.
2011;483;CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO;1;0;0;0;1;0.0;;Em 2011, CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO tem 1 curso de Computação na base. Nenhum tem observações.
2011;4849;FACULDADE DE CIÊNCIAS HUMANAS, ECONÔMICAS E DA SAÚDE DE ARAGUAÍNA;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE CIÊNCIAS HUMANAS, ECONÔMICAS E DA SAÚDE DE ARAGUAÍNA tem 1 curso de Computação na base. Nenhum tem observações.
2011;4865;FACULDADE PITÁGORAS DE SÃO LUIZ;1;0;0;1;0;0.0;Código do curso aparece em outra instituição (1 curso);Em 2011, FACULDADE PITÁGORAS DE SÃO LUIZ tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2011;4867;FACULDADE PITÁGORAS DE GUARAPARI;1;1;0;0;0;100.0;Zero inscritos informados (1 curso);Em 2011, FACULDADE PITÁGORAS DE GUARAPARI tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2011;4869;FACULDADE DE TECNOLOGIA PITÁGORAS - UNIDADE LONDRINA;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE TECNOLOGIA PITÁGORAS - UNIDADE LONDRINA tem 1 curso de Computação na base. Nenhum tem observações.
2011;4878;FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA;1;0;0;0;1;0.0;;Em 2011, FACULDADE ANHANGUERA DE ITAPECERICA DA SERRA tem 1 curso de Computação na base. Nenhum tem observações.
2011;489;CENTRO UNIVERSITÁRIO DE VOLTA REDONDA;2;0;0;0;2;0.0;;Em 2011, CENTRO UNIVERSITÁRIO DE VOLTA REDONDA tem 2 cursos de Computação na base. Nenhum tem observações.
2011;490;CENTRO DE ENSINO SUPERIOR DE VALENÇA;1;0;0;0;1;0.0;;Em 2011, CENTRO DE ENSINO SUPERIOR DE VALENÇA tem 1 curso de Computação na base. Nenhum tem observações.
2011;4915;FACULDADE DE CASTANHAL;2;0;0;0;2;0.0;;Em 2011, FACULDADE DE CASTANHAL tem 2 cursos de Computação na base. Nenhum tem observações.
2011;4925;FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC;1;1;0;0;0;100.0;Zero inscritos informados (1 curso);Em 2011, FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC tem 1 curso de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2011;4926;FACULDADE DE TECNOLOGIA DE PRAIA GRANDE;2;1;0;0;1;50.0;Zero inscritos informados (1 curso);Em 2011, FACULDADE DE TECNOLOGIA DE PRAIA GRANDE tem 2 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2011;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;11;5;0;0;6;45.5;Zero inscritos informados (5 cursos);Em 2011, UNIVERSIDADE DO SUL DE SANTA CATARINA tem 11 cursos de Computação na base. 5 ficam de fora de algum gráfico. Principais observações: Zero inscritos informados (5 cursos).
2011;496;UNIVERSIDADE DE FRANCA;4;0;0;0;4;0.0;;Em 2011, UNIVERSIDADE DE FRANCA tem 4 cursos de Computação na base. Nenhum tem observações.
2011;4964;FACULDADE DE CIÊNCIAS E TECNOLOGIA DO MARANHÃO;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE CIÊNCIAS E TECNOLOGIA DO MARANHÃO tem 1 curso de Computação na base. Nenhum tem observações.
2011;5;UNIVERSIDADE FEDERAL DO PIAUÍ;3;1;0;0;2;33.3;Zero inscritos informados (1 curso);Em 2011, UNIVERSIDADE FEDERAL DO PIAUÍ tem 3 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2011;5013;CENTRO UNIVERSITÁRIO ESTADUAL DA ZONA OESTE;2;0;0;2;0;0.0;Código do curso aparece em outra instituição (2 cursos);Em 2011, CENTRO UNIVERSITÁRIO ESTADUAL DA ZONA OESTE tem 2 cursos de Computação na base. 2 têm só nota informativa. Principais observações: Código do curso aparece em outra instituição (2 cursos).
2011;5016;INSTITUTO SUPERIOR DE TECNOLOGIA EM CIÊNCIAS DA COMPUTAÇÃO DO RIO DE JANEIRO;1;0;0;0;1;0.0;;Em 2011, INSTITUTO SUPERIOR DE TECNOLOGIA EM CIÊNCIAS DA COMPUTAÇÃO DO RIO DE JANEIRO tem 1 curso de Computação na base. Nenhum tem observações.
2011;5017;INSTITUTO SUPERIOR DE TECNOLOGIA EM CIÊNCIA DA COMPUTAÇÃO DE PETRÓPOLIS;1;0;0;0;1;0.0;;Em 2011, INSTITUTO SUPERIOR DE TECNOLOGIA EM CIÊNCIA DA COMPUTAÇÃO DE PETRÓPOLIS tem 1 curso de Computação na base. Nenhum tem observações.
2011;502;CENTRO UNIVERSITÁRIO MONTE SERRAT;2;1;0;0;1;50.0;Zero inscritos informados (1 curso);Em 2011, CENTRO UNIVERSITÁRIO MONTE SERRAT tem 2 cursos de Computação na base. 1 fica de fora de algum gráfico. Principais observações: Zero inscritos informados (1 curso).
2011;5036;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE;7;7;0;0;0;100.0;"Instituição repetiu vagas em vários cursos neste ano (7 cursos); Mesmo número de vagas em vários cursos (7 cursos)";"Em 2011, INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE tem 7 cursos de Computação na base. 7 ficam de fora de algum gráfico. Principais observações: Instituição repetiu vagas em vários cursos neste ano (7 cursos); Mesmo número de vagas em vários cursos (7 cursos)."
2011;5053;Instituto Superior de Tecnologia de Paracambi;1;0;0;0;1;0.0;;Em 2011, Instituto Superior de Tecnologia de Paracambi tem 1 curso de Computação na base. Nenhum tem observações.
2011;5066;FACULDADE DE TECNOLOGIA INED - UNIDADE CONTAGEM;1;0;0;1;0;0.0;Código do curso aparece em outra instituição (1 curso);Em 2011, FACULDADE DE TECNOLOGIA INED - UNIDADE CONTAGEM tem 1 curso de Computação na base. 1 tem só nota informativa. Principais observações: Código do curso aparece em outra instituição (1 curso).
2011;5077;UNIVERSIDADE ESTADUAL DE RORAIMA;1;0;0;0;1;0.0;;Em 2011, UNIVERSIDADE ESTADUAL DE RORAIMA tem 1 curso de Computação na base. Nenhum tem observações.
2011;5099;FACULDADE DE TECNOLOGIA DE SÃO BERNARDO DO CAMPO;1;0;0;0;1;0.0;;Em 2011, FACULDADE DE TECNOLOGIA DE SÃO BERNARDO DO CAMPO tem 1 curso de Computação na base. Nenhum tem observações.
