NU_ANO_CENSO;CO_IES;NO_IES;CO_CURSO;NO_CURSO;DS_TP_MODALIDADE_ENSINO;CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;CH_CURSO_ANO;FLAG;TITULO;GRAVIDADE;NV;EVIDENCIA;COMO_TRATAMOS
2023;437;UNIVERSIDADE PARANAENSE;1427780;Jogos Digitais;EaD;;;;2023|437|1427780;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2023, a instituição repetiu 505 vagas em 5 dos seus 16 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 560 vagas.;Fica de fora de: Vagas oferecidas.
2023;437;UNIVERSIDADE PARANAENSE;1427780;Jogos Digitais;EaD;;;;2023|437|1427780;FL_EAD_MUNICIPIOS_ZERADOS_AMPLA;Municípios cadastrados sem nenhum aluno (EaD);Informação;1;6 dos 8 municípios cadastrados neste curso não têm nenhum aluno em 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;437;UNIVERSIDADE PARANAENSE;1438786;Engenharia De Software;EaD;;;;2023|437|1438786;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos, 0 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2023;437;UNIVERSIDADE PARANAENSE;1438786;Engenharia De Software;EaD;;;;2023|437|1438786;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2023, a instituição repetiu 505 vagas em 5 dos seus 16 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 0 vagas.;Fica de fora de: Vagas oferecidas.
2023;437;UNIVERSIDADE PARANAENSE;1565257;Ciências De Dados;EaD;;;;2023|437|1565257;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2023, a instituição repetiu 505 vagas em 5 dos seus 16 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 505 vagas.;Fica de fora de: Vagas oferecidas.
2023;437;UNIVERSIDADE PARANAENSE;1565257;Ciências De Dados;EaD;;;;2023|437|1565257;FL_VAGAS_REPETIDAS;Mesmo número de vagas em vários cursos;Atenção;2;Em 2023, a instituição declarou 505 vagas em 5 dos seus 16 cursos de Computação. Este curso declarou 505 vagas.;Aparece com aviso em: Vagas oferecidas.
2023;437;UNIVERSIDADE PARANAENSE;1565262;Big Data E Inteligência Analítica;EaD;;;;2023|437|1565262;FL_EAD_DISTRIB_ATIPICA;Matrículas concentradas ou municípios vazios (EaD);Alerta;3;Dos 10 municípios cadastrados, 6 (60%) não têm nenhum aluno.;Fica de fora de: Mapa de matrículas por município e Presença em municípios.
2023;437;UNIVERSIDADE PARANAENSE;1565262;Big Data E Inteligência Analítica;EaD;;;;2023|437|1565262;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2023, a instituição repetiu 505 vagas em 5 dos seus 16 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 505 vagas.;Fica de fora de: Vagas oferecidas.
2023;437;UNIVERSIDADE PARANAENSE;1565262;Big Data E Inteligência Analítica;EaD;;;;2023|437|1565262;FL_VAGAS_REPETIDAS;Mesmo número de vagas em vários cursos;Atenção;2;Em 2023, a instituição declarou 505 vagas em 5 dos seus 16 cursos de Computação. Este curso declarou 505 vagas.;Aparece com aviso em: Vagas oferecidas.
2023;437;UNIVERSIDADE PARANAENSE;1565262;Big Data E Inteligência Analítica;EaD;;;;2023|437|1565262;FL_EAD_MUNICIPIOS_ZERADOS_AMPLA;Municípios cadastrados sem nenhum aluno (EaD);Informação;1;6 dos 10 municípios cadastrados neste curso não têm nenhum aluno em 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;437;UNIVERSIDADE PARANAENSE;1565359;Desenvolvimento Mobile;EaD;;;;2023|437|1565359;FL_EAD_DISTRIB_ATIPICA;Matrículas concentradas ou municípios vazios (EaD);Alerta;3;Dos 13 municípios cadastrados, 10 (77%) não têm nenhum aluno.;Fica de fora de: Mapa de matrículas por município e Presença em municípios.
2023;437;UNIVERSIDADE PARANAENSE;1565359;Desenvolvimento Mobile;EaD;;;;2023|437|1565359;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2023, a instituição repetiu 505 vagas em 5 dos seus 16 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 10 vagas.;Fica de fora de: Vagas oferecidas.
2023;437;UNIVERSIDADE PARANAENSE;1565359;Desenvolvimento Mobile;EaD;;;;2023|437|1565359;FL_EAD_MUNICIPIOS_ZERADOS_AMPLA;Municípios cadastrados sem nenhum aluno (EaD);Informação;1;10 dos 13 municípios cadastrados neste curso não têm nenhum aluno em 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;437;UNIVERSIDADE PARANAENSE;1565359;Desenvolvimento Mobile;EaD;;;;2023|437|1565359;FL_ROTULO_MUDA_NA_SERIE;Classificação do curso mudou ao longo dos anos;Informação;1;"O INEP classificou este curso assim: 2021 a 2023: Engenharia de software; 2024: Programas abrangendo Computação e Tecnologias da Informação e Comunicação (TIC) em processo de definição da classificação.";Aparece com aviso em: Distribuição por tipo de curso e Evolução de um mesmo curso.
2023;437;UNIVERSIDADE PARANAENSE;1596355;Análise E Desenvolvimento De Sistemas;Presencial;;;;2023|437|1596355;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2023, a instituição repetiu 505 vagas em 5 dos seus 16 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 167 vagas.;Fica de fora de: Vagas oferecidas.
2023;437;UNIVERSIDADE PARANAENSE;1596356;Análise E Desenvolvimento De Sistemas;Presencial;;;;2023|437|1596356;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2023, a instituição repetiu 505 vagas em 5 dos seus 16 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 163 vagas.;Fica de fora de: Vagas oferecidas.
2023;437;UNIVERSIDADE PARANAENSE;18930;Sistemas De Informação;Presencial;;;;2023|437|18930;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2023, a instituição repetiu 505 vagas em 5 dos seus 16 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 203 vagas.;Fica de fora de: Vagas oferecidas.
2023;437;UNIVERSIDADE PARANAENSE;18933;Sistemas De Informação;Presencial;;;;2023|437|18933;FL_VAGAS_IES_ANO_SUSPEITO;Instituição repetiu vagas em vários cursos neste ano;Alerta;3;Em 2023, a instituição repetiu 505 vagas em 5 dos seus 16 cursos de Computação. Por isso as vagas de todos os cursos da instituição nesse ano ficam fora do gráfico de vagas. Este curso declarou 218 vagas.;Fica de fora de: Vagas oferecidas.
2023;439;FACULDADE DOUTOR FRANCISCO MAEDA;71255;Sistemas De Informação;Presencial;;;;2023|439|71255;FL_INSCRITO_IGUAL;Inscritos iguais às vagas ou aos ingressantes;Atenção;2;Foram informados 20 inscritos, número idêntico ao de ingressantes (20).;Aparece com aviso em: Inscritos nos processos seletivos.
2023;441;UNIVERSIDADE DO CONTESTADO;1438270;Engenharia De Software;Presencial;;;;2023|441|1438270;FL_INSCRITO_IGUAL;Inscritos iguais às vagas ou aos ingressantes;Atenção;2;Foram informados 25 inscritos, número idêntico ao de ingressantes (25).;Aparece com aviso em: Inscritos nos processos seletivos.
2023;441;UNIVERSIDADE DO CONTESTADO;21016;Sistemas De Informação;Presencial;;;;2023|441|21016;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos para 40 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2023;441;UNIVERSIDADE DO CONTESTADO;21016;Sistemas De Informação;Presencial;4210100;Mafra;SC;2023|441|21016;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Mafra aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;441;UNIVERSIDADE DO CONTESTADO;21018;Sistemas De Informação;Presencial;;;;2023|441|21018;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos, 0 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2023;441;UNIVERSIDADE DO CONTESTADO;21018;Sistemas De Informação;Presencial;;;;2023|441|21018;FL_TUDO_ZERO;Todos os números do curso vieram zerados;Alerta;3;Em 2023, vagas, inscritos, ingressantes, matrículas, concluintes e situações acadêmicas vieram todos zerados.;Fica de fora de: Alunos desvinculados e trancados. Aparece com aviso em: Quantidade de cursos e instituições, Matrículas, ingressantes e concluintes ao longo dos anos e Evolução de um mesmo curso.
2023;441;UNIVERSIDADE DO CONTESTADO;21018;Sistemas De Informação;Presencial;4204301;Concórdia;SC;2023|441|21018;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Concórdia aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;4452;CENTRO UNIVERSITÁRIO ANHANGUERA DE MARABÁ;100654;Sistemas De Informação;Presencial;;;;2023|4452|100654;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos, 0 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2023;4452;CENTRO UNIVERSITÁRIO ANHANGUERA DE MARABÁ;100654;Sistemas De Informação;Presencial;;;;2023|4452|100654;FL_MAT_CAI_A_ZERO;Matrículas caíram a zero de um ano para o outro;Alerta;3;"Em 2022 o curso tinha 7 matrículas; em 2023, informou 0; o curso não aparece em 2024.";Fica de fora de: Alunos desvinculados e trancados e Evolução de um mesmo curso. Aparece com aviso em: Matrículas, ingressantes e concluintes ao longo dos anos.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1183656;Jogos Digitais;Presencial;;;;2023|448|1183656;FL_MAT_CAI_A_ZERO;Matrículas caíram a zero de um ano para o outro;Alerta;3;"Em 2022 o curso tinha 3 matrículas; em 2023, informou 0; o curso não aparece em 2024.";Fica de fora de: Alunos desvinculados e trancados e Evolução de um mesmo curso. Aparece com aviso em: Matrículas, ingressantes e concluintes ao longo dos anos.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1183656;Jogos Digitais;Presencial;;;;2023|448|1183656;FL_MAT_ZERO_COM_ING;Zero matrículas, mas com ingressantes;Alerta;3;O curso informou 0 matrículas em 2023, mas registrou 1 ingressante e 131 desvinculados no mesmo ano.;Fica de fora de: Alunos desvinculados e trancados e Evolução de um mesmo curso. Aparece com aviso em: Matrículas, ingressantes e concluintes ao longo dos anos.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1204298;Análise E Desenvolvimento De Sistemas;Presencial;;;;2023|448|1204298;FL_INSCRITO_ZERO;Zero inscritos informados;Alerta;3;Foram informados 0 inscritos, 0 vagas e 0 ingressantes.;Fica de fora de: Inscritos nos processos seletivos.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1204298;Análise E Desenvolvimento De Sistemas;Presencial;;;;2023|448|1204298;FL_MAT_CAI_A_ZERO;Matrículas caíram a zero de um ano para o outro;Alerta;3;"Em 2022 o curso tinha 3 matrículas; em 2023, informou 0; em 2024, 2.";Fica de fora de: Alunos desvinculados e trancados e Evolução de um mesmo curso. Aparece com aviso em: Matrículas, ingressantes e concluintes ao longo dos anos.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1443339;Análise E Desenvolvimento De Sistemas;EaD;1302603;Manaus;AM;2023|448|1443339;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Manaus aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1443339;Análise E Desenvolvimento De Sistemas;EaD;4209102;Joinville;SC;2023|448|1443339;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Joinville aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1457682;Big Data E Inteligência Analítica;EaD;4205407;Florianópolis;SC;2023|448|1457682;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Florianópolis aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1457682;Big Data E Inteligência Analítica;EaD;;;;2023|448|1457682;FL_ROTULO_MUDA_NA_SERIE;Classificação do curso mudou ao longo dos anos;Informação;1;"O INEP classificou este curso assim: 2019: Programas interdisciplinares abrangendo computação e Tecnologias da Informação e Comunicação (TIC); 2020 a 2024: Ciência de dados.";Aparece com aviso em: Distribuição por tipo de curso e Evolução de um mesmo curso.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1457691;Gestão Da Tecnologia Da Informação;EaD;1302603;Manaus;AM;2023|448|1457691;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Manaus aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1457691;Gestão Da Tecnologia Da Informação;EaD;3106200;Belo Horizonte;MG;2023|448|1457691;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Belo Horizonte aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1457691;Gestão Da Tecnologia Da Informação;EaD;3304557;Rio de Janeiro;RJ;2023|448|1457691;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Rio de Janeiro aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1457691;Gestão Da Tecnologia Da Informação;EaD;4106902;Curitiba;PR;2023|448|1457691;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Curitiba aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1457691;Gestão Da Tecnologia Da Informação;EaD;4205407;Florianópolis;SC;2023|448|1457691;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Florianópolis aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1533190;Ciência Da Computação;EaD;1302603;Manaus;AM;2023|448|1533190;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Manaus aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1533190;Ciência Da Computação;EaD;2704302;Maceió;AL;2023|448|1533190;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Maceió aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1546718;Engenharia De Computação;EaD;2704302;Maceió;AL;2023|448|1546718;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Maceió aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1546718;Engenharia De Computação;EaD;4323804;Xangri-lá;RS;2023|448|1546718;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Xangri-lá aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1546718;Engenharia De Computação;EaD;5208707;Goiânia;GO;2023|448|1546718;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Goiânia aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1546919;Redes De Computadores;EaD;2704302;Maceió;AL;2023|448|1546919;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Maceió aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1546925;Sistemas De Informação;EaD;2704302;Maceió;AL;2023|448|1546925;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Maceió aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1546925;Sistemas De Informação;EaD;4320008;Sapucaia do Sul;RS;2023|448|1546925;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Sapucaia do Sul aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
2023;448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;1546926;Sistemas Para Internet;EaD;4205407;Florianópolis;SC;2023|448|1546926;FL_MUN_ZERO_3_ANOS;Município sem nenhuma matrícula há três anos ou mais;Informação;1;Florianópolis aparece neste curso com 0 matrículas por 3 anos seguidos, de 2021 a 2023.;Aparece com aviso em: Mapa de matrículas por município e Presença em municípios.
